Run,Lumi,Event,MR,Rsq,HT,MET,nJets,nBJets
148031,849,653146044,549.153,0.0236861,421.953,31.1501,3,0
148031,849,653179492,528.178,0.0470101,413.49,59.3285,4,0
148031,849,653193124,411.923,0.00106432,210.501,1.76359,2,0
148031,849,653197228,335.743,0.0180336,310.329,14.0355,3,0
148031,849,653201348,240.407,0.0732938,237.139,33.1423,2,0
148031,849,653244588,159.602,0.0140639,159.558,14.2793,2,0
148031,849,653287956,502.938,0.00126599,168.292,4.06714,2,0
148031,849,653302756,211.545,0.0118675,194.128,4.67335,2,0
148031,849,653350956,399.315,0.00964822,325.266,10.4324,3,0
148031,849,653357052,190.95,0.027127,223.872,16.2109,3,0
148031,849,653345876,238.409,0.0127109,261.564,5.54193,3,0
148031,849,653368204,314.189,0.00530478,196.389,8.31904,3,0
148031,849,653384228,313.213,0.031813,212.646,29.8434,3,0
148031,849,653379148,938.657,0.00251979,476.29,10.524,3,0
148031,849,653382756,326.054,0.0358251,310.772,22.0351,3,0
148031,849,653403052,429.905,0.00701381,207.506,12.6728,2,0
148031,849,653400276,379.656,0.0026259,260.451,2.9832,2,0
148031,849,653439956,193.715,0.0536226,209.485,21.1742,3,0
148031,849,652784949,765.293,0.000430336,226.347,4.09158,3,0
148031,849,652785045,447.754,0.00507062,206.285,9.0044,3,0
148031,849,652768205,423.494,0.016566,295.984,18.526,2,0
148031,849,652800253,232.954,0.0249231,181.305,13.9693,2,0
148031,849,652821461,379.003,0.0099704,326.789,10.1625,4,0
148031,849,652821237,341.109,0.00792046,340.809,5.20244,2,0
148031,849,652843221,282.966,0.02387,272.243,12.8599,3,0
148031,849,652861677,271.596,0.0284175,271.139,14.4535,2,0
148031,849,652862477,368.967,0.0345344,241.381,26.447,3,0
148031,849,652880637,391.126,0.00844102,205.948,11.7714,2,0
148031,849,652886885,306.286,0.0266738,185.005,26.7671,2,0
148031,849,652889317,244.211,0.0256879,188.824,13.0736,2,0
148031,849,652899325,253.498,0.0752149,294.162,31.7383,3,0
148031,849,652933189,417.603,0.000872683,334.164,1.97079,3,0
148031,849,652985621,1133.29,0.000632506,204.536,7.84543,2,0
148031,849,652989861,273.84,0.00114311,164.435,1.09795,2,0
148031,849,652995277,260.436,0.122001,239.052,51.436,2,0
148031,849,653000717,434.933,0.0108028,275.724,14.317,2,0
148031,849,653003909,289.644,0.0157308,283.747,10.7603,3,0
148031,849,653006133,280.74,0.0204881,227.402,13.5723,2,0
148031,849,653014181,199.071,0.0259445,191.258,11.8966,2,0
148031,849,653021621,255.852,0.0549252,235.879,27.637,2,0
148031,849,653041181,252.312,0.0177514,195.697,13.6043,2,0
148031,849,653063557,440.181,0.00516094,189.138,10.3174,2,0
148031,849,653054725,448.925,0.00438304,241.234,9.68159,4,0
148031,849,653059629,411.629,0.0217045,259.551,30.836,3,0
148031,849,652999957,460.568,0.0108161,255.203,16.5219,2,0
148031,849,653078589,188.136,0.0885397,206.937,25.0744,3,1
148031,849,653100261,521.07,0.00172495,161.922,5.32947,2,0
148031,849,653112077,231.674,0.00808704,199.224,3.76304,2,0
148031,849,653134357,195.972,0.0433702,215.605,15.4263,4,0
148031,849,653123653,351.172,0.0118546,202.014,16.8002,2,0
148031,849,653124533,331.226,0.0262162,309.159,18.427,2,0
148031,849,653151381,273.649,0.0162794,153.954,12.9045,2,0
148031,849,653172237,170.639,0.102507,169.107,24.0355,2,0
148031,849,653185957,405.05,0.013734,243.084,16.5416,2,0
148031,849,653200661,303.459,0.00850294,243.081,6.80023,2,1
148031,849,653209581,198.244,0.065056,141.433,22.217,2,0
148031,849,653229245,645.444,0.00360472,213.359,12.6619,2,0
148031,849,653233245,248.596,0.0231146,166.631,15.6922,2,0
148031,849,653234693,254.442,0.0195519,200.865,9.30618,2,0
148031,849,653222621,413.125,0.0141974,396.003,11.6828,2,0
148031,849,653249141,238.147,0.0262212,198.408,15.0584,2,0
148031,849,653247749,147.194,0.0144602,144.289,3.85985,2,0
148031,849,653255205,215.618,0.0502914,215.39,20.5148,2,1
148031,849,653263461,222.957,0.0326158,276.834,15.6998,4,0
148031,849,653269477,444.936,0.0191505,285.218,37.5435,3,0
148031,849,653272341,272.82,0.00777207,272.049,3.96106,2,0
148031,849,653297965,220.281,0.00856816,140.74,5.80902,2,0
148031,849,653305653,212.123,0.0416092,210.161,14.2504,2,0
148031,849,653314853,158.357,0.0452865,144.226,14.4076,2,0
148031,849,653323253,225.423,0.0424623,225.406,17.3069,2,0
148031,849,653360813,359.298,0.0668941,276.341,48.3971,2,0
148031,849,653372669,277.328,0.0267488,229.069,17.6808,2,0
148031,849,653379821,498.91,0.00277066,233.244,7.80096,3,0
148031,849,653388301,168.736,0.028877,199.054,13.1246,3,0
148031,849,653397589,283.89,0.0138515,314.158,8.92256,4,0
148031,849,653408581,236.912,0.0133993,208.319,7.14673,2,0
148031,849,653410877,491.15,0.0204081,253.139,33.4967,2,0
148031,849,653420525,330.538,0.0186336,259.948,15.1663,3,0
148031,849,653426661,356.657,0.0466048,315.244,35.49,4,0
148031,849,653438573,186.073,0.0339006,276.098,16.0987,4,0
148031,849,653429653,247.415,0.0371075,215.978,19.7586,2,0
148031,849,652763654,331.755,0.00725116,179.35,8.40143,2,0
148031,849,652766398,642.359,0.00363438,273.748,13.6491,3,0
148031,849,652809518,528.455,0.00154939,211.342,3.86094,2,0
148031,849,652819390,205.469,0.0281851,138.119,14.9072,2,0
148031,849,652825278,215.029,0.0196974,148.391,11.2304,2,0
148031,849,652860414,151.565,0.0885884,149.68,23.153,2,0
148031,849,652863174,515.887,0.0206834,410.33,35.941,3,0
148031,849,652913286,264.155,0.00852281,193.125,5.86848,2,0
148031,849,652885134,432.147,0.00738107,289.231,9.40191,3,0
148031,849,652906630,366.738,0.00547408,366.083,3.85975,3,0
148031,849,652935438,318.323,0.0140798,155.654,15.6465,2,0
148031,849,652983374,390.611,0.0105245,227.586,11.8468,2,0
148031,849,653001302,509.434,0.00706463,195.546,16.6982,2,0
148031,849,652971782,801.092,0.00704034,595.407,17.6121,3,0
148031,849,653013726,590.847,0.00650595,207.524,19.8094,2,0
148031,849,653036006,132.763,0.0233259,131.286,6.30871,2,0
148031,849,653023078,328.309,0.0219703,309.046,16.9618,4,0
148031,849,653030454,704.107,0.00709293,287.158,21.9224,3,0
148031,849,653049230,217.062,0.00745214,207.165,3.31282,2,0
148031,849,653064470,236.501,0.014009,201.223,8.16883,2,0
148031,849,653068334,839.1,0.000856908,195.892,9.242,3,0
148031,849,653068438,232.667,0.0192559,181.72,8.9993,2,0
148031,849,653071686,851.492,0.000954671,336.084,7.50932,4,0
148031,849,653107438,201.215,0.029757,196.427,11.963,3,0
148031,849,653116558,452.43,0.00432696,254.316,12.6017,3,0
148031,849,653121478,230.664,0.00223371,201.754,0.981207,2,0
148031,849,653103622,470.94,0.0215568,440.558,19.7987,2,0
148031,849,653120646,230.815,0.0678626,229.75,27.6461,2,0
148031,849,653117798,293.454,0.0289835,313.937,25.8332,4,0
148031,849,653125670,704.289,0.00413825,277.147,14.1092,2,0
148031,849,653145398,430.25,0.00320474,342.887,17.2446,5,0
148031,849,653152198,954.279,0.00124322,407.785,6.5485,3,0
148031,849,653167894,373.352,0.00177379,192.735,6.2398,3,0
148031,849,653165750,369.05,0.0149104,260.736,17.1593,3,0
148031,849,653198382,529.158,0.012178,277.83,20.9797,2,0
148031,849,653199542,361.793,0.00595836,201.581,8.86305,3,0
148031,849,653220950,478.759,0.0109949,278.812,16.3757,3,0
148031,849,653236118,1316.53,0.00240356,266.72,26.7113,2,0
148031,849,653256614,334.7,0.00920585,305.836,6.49074,2,0
148031,849,653252670,875.408,0.00134947,274.56,13.138,3,0
148031,849,653280606,211.434,0.078271,211.424,28.6344,2,0
148031,849,653296174,391.612,0.00953618,286.701,9.58158,2,0
148031,849,653289934,587.963,0.0100982,354.845,20.8018,3,0
148031,849,653286158,373.067,0.0111119,279.651,13.4622,3,0
148031,849,653310006,325.654,0.058292,294.132,40.3878,2,1
148031,849,653315038,217.654,0.00963904,191.231,4.50262,2,1
148031,849,653328134,245.972,0.0315077,220.821,15.9756,2,0
148031,849,653333486,736.386,0.00134692,237.722,7.7273,2,0
148031,849,653303014,208.518,0.0499162,185.208,19.6612,2,0
148031,849,653347366,148.444,0.0602663,145.107,31.5424,2,0
148031,849,653387790,226.266,0.0102993,225.056,4.74116,2,0
148031,849,653395422,241.47,0.0297538,208.043,15.4306,2,0
148031,849,653395238,278.581,0.00895888,258.485,5.18536,2,0
148031,849,653392846,295.64,0.0249013,270.001,14.6976,2,0
148031,849,653404022,236.233,0.00302111,210.061,1.74636,2,0
148031,849,653447414,270.89,0.0105403,224.496,7.05191,2,0
148031,849,652792527,551.058,0.000611749,140.358,3.05623,2,0
148031,849,652793511,148.158,0.0438057,141.409,13.7317,2,0
148031,849,652818919,236.046,0.0558006,220.259,22.6079,2,0
148031,849,652830911,452.056,0.00387244,277.742,15.2348,3,0
148031,849,652843079,385.893,0.0371599,353.961,27.9545,2,0
148031,849,652868487,404.689,0.0065641,190.851,9.90553,2,0
148031,849,652872687,258.42,0.036505,199.836,22.1852,2,0
148031,849,652865479,362.345,0.00958176,358.332,7.09201,2,0
148031,849,652904671,275.765,0.00917657,261.794,5.43438,3,0
148031,849,652916015,196.27,0.0307472,193.857,10.7658,3,0
148031,849,652932943,221.34,0.0128785,129.644,9.86122,2,0
148031,849,652946391,357.344,0.00789144,269.699,8.85575,2,0
148031,849,652956999,175.372,0.0457671,155.851,21.7845,2,0
148031,849,652988303,409.432,0.0164766,266.047,22.5079,3,0
148031,849,653008015,192.899,0.0989618,189.631,35.8138,2,0
148031,849,653000015,729.708,0.0121055,462.361,23.3928,4,1
148031,849,653011895,342.111,0.00237701,254.607,2.28281,2,0
148031,849,653052383,236.405,0.023872,232.46,11.1644,3,0
148031,849,653071895,393.268,0.0204353,222.979,26.2784,2,0
148031,849,653072551,839.073,0.00297092,321.286,17.2344,3,0
148031,849,653078863,255.799,0.0440033,253.845,21.624,2,0
148031,849,653091191,547.717,0.0183689,533.438,21.199,3,0
148031,849,653118567,137.502,0.103525,136.851,24.9544,2,0
148031,849,653113359,389.172,0.00306636,258.189,5.14287,3,0
148031,849,653113903,320.931,0.0282141,319.521,17.2009,2,0
148031,849,653134431,320.371,0.00947236,294.528,6.38898,2,0
148031,849,653158999,337.51,0.0360055,218.944,32.08,2,0
148031,849,653149327,261.89,0.0836987,223.705,41.174,2,0
148031,849,653168815,712.06,0.00404721,316.783,12.1471,2,0
148031,849,653177047,288.316,0.0277694,206.721,20.1437,2,0
148031,849,653173679,356.782,0.0420195,325.224,32.046,4,0
148031,849,653170303,763.389,0.0179987,426.857,64.1277,5,1
148031,849,653218031,431.155,0.00438451,274.014,6.1208,3,0
148031,849,653247607,268.818,0.0409872,221.931,21.6795,2,0
148031,849,653271607,263.853,0.0180882,198.94,12.4778,2,0
148031,849,653283647,267.48,0.0106003,236.572,6.89675,2,0
148031,849,653295799,221.327,0.0213481,183.627,14.239,3,0
148031,849,653292783,229.635,0.0155892,196.101,8.21552,2,0
148031,849,653354831,390.98,0.0104763,281.702,16.8849,3,0
148031,849,653364287,168.196,0.0655147,165.454,20.7009,2,0
148031,849,653396895,359.869,0.0116597,177.265,16.1155,2,0
148031,849,653407911,212.316,0.0300984,179.508,12.679,2,0
148031,849,653427191,409.49,0.00941341,318.83,9.31107,3,0
148031,849,652763528,241.569,0.00917977,235.091,4.52477,3,0
148031,849,652785968,271.165,0.0111697,214.416,8.40813,2,0
148031,849,652814048,784.505,0.000932439,217.884,7.01267,3,0
148031,849,652838456,268.97,0.0527091,186.535,32.2294,2,0
148031,849,652833296,472.188,0.0120886,220.416,19.6973,2,0
148031,849,652850184,2404.4,0.000484296,307.331,17.9859,3,0
148031,849,652848456,189.511,0.00575505,188.973,2.60578,3,0
148031,849,652856704,937.092,0.00758426,330.759,43.5895,3,0
148031,849,652882712,194.848,0.134855,183.964,47.284,2,0
148031,849,652898984,195.902,0.0374355,179.975,11.7892,2,0
148031,849,652873048,493.236,0.0128902,474.696,12.9729,2,0
148031,849,652911952,187.268,0.0549326,184.969,20.2701,2,0
148031,849,652898272,301.505,0.0189956,180.17,18.5315,2,0
148031,849,652916008,296.139,0.0188889,223.265,17.7534,3,0
148031,849,652926792,338.377,0.023017,256.963,19.8002,2,0
148031,849,652969784,450.342,0.00919097,182.876,18.8552,2,0
148031,849,652997344,328.807,0.00843119,176.226,7.82556,2,0
148031,849,653003920,222.721,0.041515,219.058,19.2559,2,0
148031,849,653011696,229.234,0.0475597,169.595,33.8961,2,0
148031,849,653007568,198.203,0.0382919,189.907,14.3552,2,0
148031,849,653019296,298.098,0.0113918,203.343,9.36463,2,0
148031,849,653035504,203.263,0.0147061,224.188,5.69688,3,0
148031,849,653042352,268.95,0.087768,265.387,43.2034,2,0
148031,849,653031960,796.015,0.00852547,622.954,30.2218,4,0
148031,849,653069968,429.969,0.0267737,276.715,27.1544,2,0
148031,849,653084264,602.179,0.00203879,273.839,8.07983,3,0
148031,849,653105496,447.32,0.0362669,408.811,33.1009,2,0
148031,849,653130104,218.926,0.0316398,216.631,12.6388,2,0
148031,849,653178048,453.878,0.00647808,227.727,10.4202,3,0
148031,849,653181560,301.35,0.0283017,234.411,21.0963,2,0
148031,849,653160944,474.545,0.00826246,223.712,16.5772,2,0
148031,849,653201280,367.929,0.0160599,231.194,17.2309,2,0
148031,849,653204968,203.395,0.0352558,198.819,13.3822,2,0
148031,849,653194792,239.934,0.022371,234.918,10.9545,2,0
148031,849,653202232,280.474,0.0186102,227.934,24.8395,3,0
148031,849,653218824,307.86,0.0136188,220.57,13.5237,3,0
148031,849,653222576,779.32,0.00107878,316.239,3.62953,2,0
148031,849,653244720,371.31,0.0072229,327.307,6.11339,2,0
148031,849,653281008,154.784,0.0257344,154.758,7.649,2,0
148031,849,653288136,217.438,0.0227662,194.102,11.6536,3,0
148031,849,653309760,374.531,0.00428794,245.313,6.7583,3,0
148031,849,653367896,569.925,0.008148,330.134,17.947,5,0
148031,849,653428272,221.886,0.00352582,219.41,1.76374,2,0
148031,849,653427624,344.911,0.0254655,253.603,25.958,3,0
148031,849,653436920,351.304,0.0118221,172.076,15.746,2,0
148031,850,653451545,240.323,0.0148189,210.414,7.46383,2,0
148031,850,653457449,185.094,0.0443435,164.272,16.0982,2,0
148031,850,653462425,342.615,0.0355982,322.901,24.9369,3,0
148031,850,653472705,315.687,0.0226987,210.485,24.5023,2,0
148031,850,653466793,394.052,0.00390175,201.442,7.05907,2,0
148031,850,653512137,265.961,0.0414195,236.235,23.905,3,0
148031,850,653531817,160.802,0.0312539,142.542,10.7434,2,0
148031,850,653547985,399.489,0.14588,391.551,92.3061,3,0
148031,850,653587521,167.722,0.0196327,157.204,7.80543,2,0
148031,850,653609833,177.642,0.0293763,141.705,13.2631,2,0
148031,850,653617393,275.244,0.020542,236.577,13.0566,2,0
148031,850,653618001,236.507,0.0154553,234.597,8.09035,2,0
148031,850,653623281,162.077,0.0566484,161.747,22.429,2,1
148031,850,653633113,269.771,0.0173702,214.723,11.0702,2,0
148031,850,653623553,227.429,0.0223438,229.525,12.1388,3,0
148031,850,653646937,351.536,0.00546444,149.102,14.2369,2,0
148031,850,653632449,386.551,0.00865344,271.65,12.8411,3,0
148031,850,653677889,382.883,0.0122261,158.834,19.9899,2,0
148031,850,653669521,453.361,0.0120567,239.898,21.1957,3,0
148031,850,653686385,155.231,0.0220327,149.96,7.572,2,0
148031,850,653683873,227.132,0.0674801,215.928,33.0021,3,0
148031,850,653689593,381.661,0.0199432,210.717,25.1359,2,0
148031,850,653719553,183.445,0.019818,129.221,9.83946,2,0
148031,850,653708401,299.265,0.0120053,351.545,7.64152,5,0
148031,850,653760641,668.501,0.00495224,209.151,18.374,2,0
148031,850,653793009,419.897,0.0150272,222.008,22.1294,2,0
148031,850,653793921,276.841,0.0253064,257.404,20.2845,3,0
148031,850,653803609,205.274,0.00470612,207.502,1.90322,3,0
148031,850,653805201,290.789,0.0109296,222.737,8.31543,2,0
148031,850,653802649,310.939,0.0406847,282.868,26.0103,3,0
148031,850,653810241,354.636,0.00421593,212.699,4.61422,2,0
148031,850,653821305,279.411,0.0270406,278.565,11.953,2,0
148031,850,653822921,875.429,0.00437477,300.131,35.436,3,0
148031,850,653868473,190.132,0.0767343,190.097,23.7303,2,0
148031,850,653879057,423.696,0.0155611,421.297,13.319,4,0
148031,850,653839553,1425.96,0.00586249,589.095,51.8805,6,1
148031,850,653900105,386.289,0.00455796,258.177,4.83302,2,0
148031,850,653916961,408.533,0.00442703,173.681,13.1489,3,0
148031,850,653933265,234.197,0.0174166,166.371,10.3809,2,0
148031,850,653934937,266.162,0.0438773,257.068,19.959,3,0
148031,850,653976681,671.954,0.00368187,241.322,16.3056,3,0
148031,850,653979217,300.77,0.00307575,212.55,3.05934,2,0
148031,850,653989433,197.203,0.0127044,196.418,4.7596,2,0
148031,850,653997537,313.299,0.00841382,294.723,6.07397,3,0
148031,850,654004817,240.933,0.00755732,204.907,4.79241,2,1
148031,850,653994145,857.526,0.00173872,353.978,15.2482,3,0
148031,850,654009937,887.975,0.0015649,352.948,7.18388,3,0
148031,850,654017585,340.225,0.0132501,238.567,11.1921,2,0
148031,850,654043089,429.405,0.0140464,356.962,14.5132,2,0
148031,850,654060273,191.713,0.008987,189.346,3.60703,2,0
148031,850,654051841,849.499,0.000761653,573.776,4.38743,5,1
148031,850,654057385,195.126,0.0359037,182.73,12.9512,2,0
148031,850,654067081,306.786,0.0301594,295.219,19.6803,2,0
148031,850,654054105,245.078,0.00835579,218.573,4.19277,2,0
148031,850,654096729,263.761,0.0151258,235.747,12.1352,3,0
148031,850,654105865,456.789,0.0147935,343.004,19.2995,4,0
148031,850,654091657,508.013,0.00861497,372.738,11.5071,2,0
148031,850,654119833,212.567,0.0519668,199.135,22.3748,2,0
148031,850,654118513,588.887,0.00269618,313.842,10.9917,3,0
148031,850,654130825,172.5,0.0283769,171.399,9.18566,2,0
148031,850,654132553,190.04,0.0663355,175.107,28.9419,2,0
148031,850,653474202,242.489,0.0242216,212.03,14.8523,2,0
148031,850,653501938,248.535,0.0317747,204.14,17.5109,2,0
148031,850,653503162,230.792,0.0504802,202.022,19.6938,2,0
148031,850,653509634,191.274,0.0127554,191.074,6.31582,2,0
148031,850,653505842,272.241,0.0290141,263.214,14.7676,2,0
148031,850,653524842,197.004,0.00837155,194.683,3.09299,2,0
148031,850,653518906,423.812,0.0135556,409.154,11.5065,3,1
148031,850,653522634,280.29,0.00957767,274.805,6.45981,3,0
148031,850,653538098,285.989,0.0262916,230.036,19.0772,2,0
148031,850,653538410,313.894,0.0455955,197.592,34.0225,2,0
148031,850,653541746,232.345,0.0115163,231.56,5.35993,3,0
148031,850,653573434,350.945,0.00889273,197.396,10.5281,2,0
148031,850,653570610,291.087,0.0258821,290.989,13.9301,2,0
148031,850,653582402,206.627,0.0376061,150.89,18.2218,2,0
148031,850,653571466,541.993,0.00544797,384.808,9.55461,4,0
148031,850,653591194,292.265,0.0114865,241.248,8.76866,3,0
148031,850,653601514,523.814,0.0131487,397.766,17.1457,2,0
148031,850,653615290,636.977,0.00614704,400.427,14.2094,3,0
148031,850,653602698,447.448,0.0302451,360.002,33.601,3,0
148031,850,653655170,432.748,0.000950009,191.776,3.90239,3,0
148031,850,653645346,389.349,0.0357061,306.743,33.1278,3,0
148031,850,653664402,483.677,0.0101691,235.438,16.1319,2,0
148031,850,653702746,570.714,0.0108425,481.093,14.4677,2,1
148031,850,653707546,647.627,0.00863076,370.507,16.5252,3,0
148031,850,653701274,967.12,0.000157393,288.86,1.95301,4,0
148031,850,653706986,491.253,0.0225772,558.197,26.2,4,0
148031,850,653722866,242.349,0.0152266,273.567,7.78014,3,0
148031,850,653734290,239.056,0.0300279,231.01,20.0443,3,0
148031,850,653749266,156.84,0.0243596,145.19,8.68595,2,0
148031,850,653752146,587.754,0.00300336,225.256,18.6693,3,0
148031,850,653768394,196.673,0.0356812,201.281,14.2569,3,0
148031,850,653790202,235.959,0.0332562,173.107,16.9434,2,0
148031,850,653785970,386.474,0.00332128,172.586,6.31835,2,0
148031,850,653797490,571.773,0.0054116,220.055,15.2141,2,0
148031,850,653817618,240.698,0.0434789,223.02,24.331,2,1
148031,850,653823994,280.199,0.0113711,204.543,8.31243,2,0
148031,850,653823930,158.133,0.0625257,134.084,19.5142,2,0
148031,850,653837362,377.286,0.0406008,261.315,39.0779,2,0
148031,850,653852802,184.296,0.0376292,182.312,11.6352,2,0
148031,850,653871858,238.285,0.0650681,226.32,28.2365,2,0
148031,850,653878530,2025.89,0.000363105,380.715,7.08492,2,0
148031,850,653910474,248.595,0.0324788,214.975,14.3205,3,0
148031,850,653915218,314.297,0.0267039,234.94,25.9781,4,0
148031,850,653919482,319.805,0.0079275,204.242,8.08608,2,0
148031,850,653933514,262.362,0.00876042,223.474,5.90066,2,0
148031,850,653941610,239.4,0.0374095,187.168,20.6676,2,0
148031,850,653949970,165.441,0.035127,165.2,10.893,2,0
148031,850,653958474,221.962,0.06164,223.221,21.4236,3,1
148031,850,654025594,748.203,0.00558433,341.186,20.2429,3,0
148031,850,654059002,254.192,0.0119941,253.826,6.09246,2,0
148031,850,654060154,389.091,0.0183833,225.299,20.8608,2,0
148031,850,654059586,227.535,0.0363998,216.065,16.831,2,0
148031,850,654048946,715.047,0.0475165,508.757,81.4083,2,0
148031,850,654093826,213.384,0.0220326,155.858,11.7718,2,0
148031,850,654097682,282.513,0.0277738,279.595,16.8676,3,0
148031,850,654110730,286.494,0.0256925,207.222,17.359,3,0
148031,850,654125258,203.747,0.00850877,190.028,4.33604,2,0
148031,850,653456899,286.253,0.0493464,262.792,28.0805,2,0
148031,850,653456443,237.837,0.0114298,170.517,7.85735,2,0
148031,850,653464603,261.991,0.0479241,255.278,28.3994,3,1
148031,850,653506619,250.763,0.0174071,187.42,10.5677,2,0
148031,850,653500187,233.558,0.0102641,233.011,4.78748,2,0
148031,850,653515155,163.282,0.0388861,145.087,13.0636,2,0
148031,850,653500899,510.262,0.00475099,279.916,22.9751,3,0
148031,850,653552691,370.478,0.0314129,351.04,19.6395,2,0
148031,850,653556171,224.641,0.00935148,224.108,4.55216,2,0
148031,850,653573595,592.594,0.0113304,275.11,25.3158,2,0
148031,850,653605595,451.22,0.00114502,364.487,5.87324,4,0
148031,850,653613059,215.234,0.0359952,206.936,17.5638,3,0
148031,850,653625163,266.088,0.0103173,222.259,6.45203,2,0
148031,850,653633459,406.912,0.0142289,218.653,20.4641,2,0
148031,850,653656995,259.385,0.0296029,196.116,17.6229,2,0
148031,850,653645651,623.913,0.00431229,349.606,16.5243,5,1
148031,850,653662971,256.08,0.0363097,233.013,20.5602,2,2
148031,850,653679307,300.623,0.0114087,208.977,8.03086,3,0
148031,850,653675251,216.07,0.0105129,188.256,5.20189,2,0
148031,850,653698683,188.513,0.146292,185.599,45.6001,2,0
148031,850,653698339,195.438,0.019957,180.056,8.80606,2,0
148031,850,653712203,387.414,0.0261148,350.565,21.1267,2,0
148031,850,653712123,437.041,0.00469978,250.708,13.6136,3,0
148031,850,653721227,309.896,0.0467635,285.337,28.81,2,0
148031,850,653728267,427.465,0.00623977,195.043,12.1938,2,0
148031,850,653726475,356.622,0.00634661,255.778,6.18645,2,0
148031,850,653741475,238.69,0.00860535,203.999,6.29878,2,0
148031,850,653749899,224.983,0.0591532,207.556,32.5789,3,0
148031,850,653787483,308.836,0.0131796,210.87,12.3011,3,0
148031,850,653789715,531.353,0.00377395,268.455,9.24432,3,0
148031,850,653796915,259.025,0.00798608,237.253,4.39811,2,0
148031,850,653812411,312.183,0.0253348,316.968,14.0382,3,0
148031,850,653817307,141.267,0.00169274,141.208,0.456924,2,0
148031,850,653821019,423.268,0.019692,478.824,14.9423,4,0
148031,850,653822315,226.716,0.0816343,210.218,30.5353,2,0
148031,850,653833587,181.316,0.00677343,149.018,3.507,2,0
148031,850,653833123,1641.1,0.000388218,461.563,7.11657,4,0
148031,850,653856011,220.626,0.0141525,208.985,7.44114,2,1
148031,850,653856907,379.233,0.0328597,303.209,35.3019,3,0
148031,850,653869603,735.439,0.0053204,362.134,17.3014,3,0
148031,850,653885395,287.806,0.0363292,283.698,22.451,2,0
148031,850,653896667,211.378,0.0151803,227.765,6.458,3,0
148031,850,653928763,489.486,0.00408111,261.278,7.76377,2,0
148031,850,653931523,270.147,0.0134631,214.141,8.8014,2,0
148031,850,653937179,199.657,0.0381269,198.709,14.5672,2,1
148031,850,653931195,198.32,0.023015,197.728,8.64389,2,0
148031,850,653930971,288.053,0.0197992,347.834,11.5327,3,0
148031,850,653968939,214.13,0.0416608,217.757,18.0052,3,0
148031,850,654006563,260.058,0.0232639,250.831,11.3323,2,0
148031,850,654007979,387.553,0.00989207,220.71,12.0493,2,0
148031,850,654055643,452.335,0.00507738,229.556,11.4647,3,0
148031,850,654065507,209.116,0.013533,208.655,5.47193,2,0
148031,850,654067019,345.512,0.0226404,245.909,21.1344,3,0
148031,850,654077923,182.921,0.0585282,227.489,21.753,3,0
148031,850,654076211,410.478,0.0134007,328.152,12.9629,2,1
148031,850,654107307,235.995,0.0093829,162.125,5.65207,2,0
148031,850,654114251,236.316,0.030812,187.765,15.3538,2,0
148031,850,654121387,212.441,0.0579056,232.641,24.5025,3,0
148031,850,653467892,228.785,0.0210871,220.086,8.28675,2,0
148031,850,653519420,265.573,0.0207946,222.488,13.7848,2,0
148031,850,653514020,221.501,0.0458491,204.469,18.1165,2,0
148031,850,653537452,490.253,0.00515436,268.943,8.97994,3,0
148031,850,653551500,366.292,0.0111129,220.372,12.3338,2,0
148031,850,653559468,521.192,0.0224445,434.654,27.2265,2,0
148031,850,653572612,258.515,0.0141937,186.408,9.84882,2,0
148031,850,653572132,263.581,0.0328596,211.766,19.8249,2,0
148031,850,653596180,223.993,0.0390403,198.337,19.5107,3,0
148031,850,653607892,225.306,0.0257669,224.798,10.6128,2,0
148031,850,653610988,217.854,0.0322708,199.146,15.1315,2,0
148031,850,653626220,179.258,0.0348489,178.939,11.2177,2,0
148031,850,653656188,308.56,0.0097872,198.376,9.17965,2,0
148031,850,653682908,421.099,0.0013158,232.752,1.79825,2,0
148031,850,653702084,227.307,0.0463311,214.888,21.1655,2,0
148031,850,653710028,193.664,0.0219204,185.939,10.353,2,0
148031,850,653722460,304.589,0.0406649,297.808,25.774,2,0
148031,850,653725580,262.512,0.0230671,191.038,15.42,2,0
148031,850,653741644,313.898,0.0343239,262.57,25.8097,2,0
148031,850,653753668,418.461,0.0159506,199.791,27.2355,2,0
148031,850,653766164,597.318,0.00422809,228.345,17.4833,3,0
148031,850,653676212,553.991,0.0188287,584.231,20.72,4,0
148031,850,653789052,267.688,0.0060403,166.517,6.74143,2,0
148031,850,653768692,925.958,0.00505234,456.672,20.4585,4,0
148031,850,653805764,284.685,0.0105232,212.214,14.0879,3,0
148031,850,653819652,223.423,0.0448104,178.147,23.045,2,0
148031,850,653828812,543.361,0.0141172,288.511,22.2266,2,0
148031,850,653835420,242.65,0.0597908,205.177,25.5432,2,1
148031,850,653854860,289.896,0.0149643,209.463,9.95967,2,0
148031,850,653852812,309.776,0.00641854,203.538,9.6512,3,0
148031,850,653860916,324.647,0.0105626,288.786,9.90539,4,0
148031,850,653864140,398.704,0.00565439,200.651,10.0769,3,0
148031,850,653893636,230.917,0.0571593,201.856,26.0901,2,0
148031,850,653912284,213.817,0.0173642,159.18,12.7953,2,0
148031,850,653909004,347.499,0.0069963,338.186,4.63271,3,0
148031,850,653941868,370.063,0.0137745,198.828,18.4018,2,0
148031,850,653953772,223.661,0.013357,213.87,6.40626,2,0
